dataset_date,org,agency,affiliation,generation,talent_id,name,en_name,slug,active_status,profile_url,official_source_url,x_url,youtube_url,source
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:樋口楓,樋口楓,Higuchi Kaede,kaede-higuchi,active_official,https://www.nijisanji.jp/talents/l/kaede-higuchi,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:水面まどか,水面まどか,Minamo Madoka,madoka-minamo,active_official,https://www.nijisanji.jp/talents/l/madoka-minamo,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:海妹四葉,海妹四葉,Umise Yotsuha,yotsuha-umise,active_official,https://www.nijisanji.jp/talents/l/yotsuha-umise,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:渋谷ハジメ,渋谷ハジメ,Shibuya Hajime,hajime-shibuya,active_official,https://www.nijisanji.jp/talents/l/hajime-shibuya,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:渚トラウト,渚トラウト,Nagisa Trout,trout-nagisa,active_official,https://www.nijisanji.jp/talents/l/trout-nagisa,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:渡会雲雀,渡会雲雀,Watarai Hibari,hibari-watarai,active_official,https://www.nijisanji.jp/talents/l/hibari-watarai,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:物述有栖,物述有栖,Mononobe Alice,alice-mononobe,active_official,https://www.nijisanji.jp/talents/l/alice-mononobe,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:猫屋敷美紅,猫屋敷美紅,Nekoyashiki Miku,miku-nekoyashiki,active_official,https://www.nijisanji.jp/talents/l/miku-nekoyashiki,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:獅子堂あかり,獅子堂あかり,Shishido Akari,akari-shishido,active_official,https://www.nijisanji.jp/talents/l/akari-shishido,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:珠乃井ナナ,珠乃井ナナ,Tamanoi Nana,nana-tamanoi,active_official,https://www.nijisanji.jp/talents/l/nana-tamanoi,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:甲斐田晴,甲斐田晴,Kaida Haru,haru-kaida,active_official,https://www.nijisanji.jp/talents/l/haru-kaida,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:男虎,男虎,Onotora,onotora,active_official,https://www.nijisanji.jp/talents/l/onotora,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:町田ちま,町田ちま,Machita Chima,chima-machita,active_official,https://www.nijisanji.jp/talents/l/chima-machita,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:白砂あやね,白砂あやね,Shirasa Ayane,ayane-shirasa,active_official,https://www.nijisanji.jp/talents/l/ayane-shirasa,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:白雪巴,白雪巴,Shirayuki Tomoe,tomoe-shirayuki,active_official,https://www.nijisanji.jp/talents/l/tomoe-shirayuki,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:皇れお,皇れお,Sumeragi Reo,reo-sumeragi,active_official,https://www.nijisanji.jp/talents/l/reo-sumeragi,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:矢車りね,矢車りね,Yaguruma Rine,rine-yaguruma,active_official,https://www.nijisanji.jp/talents/l/rine-yaguruma,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:石神のぞみ,石神のぞみ,Ishigami Nozomi,nozomi-ishigami,active_official,https://www.nijisanji.jp/talents/l/nozomi-ishigami,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:社築,社築,Yashiro Kizuku,kizuku-yashiro,active_official,https://www.nijisanji.jp/talents/l/kizuku-yashiro,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:神田笑一,神田笑一,Kanda Shoichi,shoichi-kanda,active_official,https://www.nijisanji.jp/talents/l/shoichi-kanda,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:空星きらめ,空星きらめ,Sorahoshi Kirame,kirame-sorahoshi,active_official,https://www.nijisanji.jp/talents/l/kirame-sorahoshi,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:立伝都々,立伝都々,Tachitsute Toto,toto-tachitsute,active_official,https://www.nijisanji.jp/talents/l/toto-tachitsute,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:竜胆尊,竜胆尊,Rindou Mikoto,mikoto-rindou,active_official,https://www.nijisanji.jp/talents/l/mikoto-rindou,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:笹木咲,笹木咲,Sasaki Saku,saku-sasaki,active_official,https://www.nijisanji.jp/talents/l/saku-sasaki,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:篠宮ゆの,篠宮ゆの,Shinomiya Yuno,yuno-shinomiya,active_official,https://www.nijisanji.jp/talents/l/yuno-shinomiya,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:綺沙良,綺沙良,Kisara,kisara,active_official,https://www.nijisanji.jp/talents/l/kisara,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:緋八マナ,緋八マナ,Hibachi Mana,mana-hibachi,active_official,https://www.nijisanji.jp/talents/l/mana-hibachi,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:緑仙,緑仙,Ryushen,ryushen,active_official,https://www.nijisanji.jp/talents/l/ryushen,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:舞元啓介,舞元啓介,Maimoto Keisuke,keisuke-maimoto,active_official,https://www.nijisanji.jp/talents/l/keisuke-maimoto,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:花畑チャイカ,花畑チャイカ,Hanabatake Chaika,chaika-hanabatake,active_official,https://www.nijisanji.jp/talents/l/chaika-hanabatake,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:花籠つばさ,花籠つばさ,Hanakago Tsubasa,tsubasa-hanakago,active_official,https://www.nijisanji.jp/talents/l/tsubasa-hanakago,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:葉加瀬冬雪,葉加瀬冬雪,Hakase Fuyuki,fuyuki-hakase,active_official,https://www.nijisanji.jp/talents/l/fuyuki-hakase,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:葉山舞鈴,葉山舞鈴,Hayama Marin,marin-hayama,active_official,https://www.nijisanji.jp/talents/l/marin-hayama,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:葛葉,葛葉,Kuzuha,kuzuha,active_official,https://www.nijisanji.jp/talents/l/kuzuha,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:蝸堂みかる,蝸堂みかる,Kadou Mikaru,mikaru-kadou,active_official,https://www.nijisanji.jp/talents/l/mikaru-kadou,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:西園チグサ,西園チグサ,Nishizono Chigusa,chigusa-nishizono,active_official,https://www.nijisanji.jp/talents/l/chigusa-nishizono,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:語部紡,語部紡,Kataribe Tsumugu,tsumugu-kataribe,active_official,https://www.nijisanji.jp/talents/l/tsumugu-kataribe,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:赤城ウェン,赤城ウェン,Akagi Wen,wen-akagi,active_official,https://www.nijisanji.jp/talents/l/wen-akagi,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:赤羽葉子,赤羽葉子,Akabane Youko,youko-akabane,active_official,https://www.nijisanji.jp/talents/l/youko-akabane,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:轟京子,轟京子,Todoroki Kyoko,kyoko-todoroki,active_official,https://www.nijisanji.jp/talents/l/kyoko-todoroki,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:酒寄颯馬,酒寄颯馬,Sakayori Soma,soma-sakayori,active_official,https://www.nijisanji.jp/talents/l/soma-sakayori,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:鈴原るる,鈴原るる,Suzuhara Lulu,lulu-suzuhara,active_official,https://www.nijisanji.jp/talents/l/lulu-suzuhara,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:鈴木勝,鈴木勝,Suzuki Masaru,masaru-suzuki,active_official,https://www.nijisanji.jp/talents/l/masaru-suzuki,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:鏑木ろこ,鏑木ろこ,Kaburaki Roco,roco-kaburaki,active_official,https://www.nijisanji.jp/talents/l/roco-kaburaki,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:長尾景,長尾景,Nagao Kei,kei-nagao,active_official,https://www.nijisanji.jp/talents/l/kei-nagao,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:雨森小夜,雨森小夜,Amemori Sayo,sayo-amemori,active_official,https://www.nijisanji.jp/talents/l/sayo-amemori,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:雪城眞尋,雪城眞尋,Yukishiro Mahiro,mahiro-yukishiro,active_official,https://www.nijisanji.jp/talents/l/mahiro-yukishiro,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:雲母たまこ,雲母たまこ,Kirara Tamako,tamako-kirara,active_official,https://www.nijisanji.jp/talents/l/tamako-kirara,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:静凛,静凛,Shizuka Rin,rin-shizuka,active_official,https://www.nijisanji.jp/talents/l/rin-shizuka,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:風楽奏斗,風楽奏斗,Fura Kanato,kanato-fura,active_official,https://www.nijisanji.jp/talents/l/kanato-fura,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:飛鳥ひな,飛鳥ひな,Asuka Hina,hina-asuka,active_official,https://www.nijisanji.jp/talents/l/hina-asuka,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:魁星,魁星,Kaisei,kaisei,active_official,https://www.nijisanji.jp/talents/l/kaisei,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:魔使マオ,魔使マオ,Matsukai Mao,mao-matsukai,active_official,https://www.nijisanji.jp/talents/l/mao-matsukai,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:魔界ノりりむ,魔界ノりりむ,Makaino Ririmu,makaino-ririmu,active_official,https://www.nijisanji.jp/talents/l/makaino-ririmu,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:鷹宮リオン,鷹宮リオン,Takamiya Rion,rion-takamiya,active_official,https://www.nijisanji.jp/talents/l/rion-takamiya,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
2026-05-30,nijisanji,ANYCOLOR,にじさんじ,,nijisanji:黒井しば,黒井しば,Kuroi Shiba,shiba-kuroi,active_official,https://www.nijisanji.jp/talents/l/shiba-kuroi,https://www.nijisanji.jp/talents,,,nijisanji_official_allLivers
